metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Adhesion,Coverage,Uniformity,Timestamp
20.0,50.0,9.0,3.0,0.14564994,4.271625,3.1821003,2026-01-27-05:21:07
19.0,20.0,1.0,9.0,0.9351387,1.9658397,1.7798743,2026-01-27-05:21:07
18.0,50.0,3.0,9.0,0.7696315,3.1195729,3.3776605,2026-01-27-05:21:07
18.0,40.0,9.0,9.0,0.850004,2.6248295,2.970992,2026-01-27-05:21:13
19.0,20.0,9.0,10.0,0.9241756,2.0795608,2.2851427,2026-01-27-05:21:13
18.0,50.0,11.0,9.0,0.7047262,3.111236,3.7143764,2026-01-27-05:21:13
20.0,40.0,5.0,5.0,0.64437497,3.5987496,2.6725001,2026-01-27-05:21:13
20.0,50.0,18.0,7.0,0.2495,3.7613997,4.3936005,2026-01-27-05:21:13
18.0,40.0,10.0,9.0,0.8272658,2.6252873,3.0342066,2026-01-27-05:21:17
19.0,30.0,1.0,8.0,0.91441125,2.4490328,2.1613162,2026-01-27-05:21:17
20.0,40.0,2.0,5.0,0.6691999,3.56035,2.5938249,2026-01-27-05:21:17
19.0,40.0,14.0,9.0,0.754877,2.895032,3.512286,2026-01-27-05:21:17
20.0,20.0,1.0,7.0,0.8875249,2.5089998,1.7828498,2026-01-27-05:21:17
20.0,20.0,7.0,8.0,0.88637495,2.5621502,2.1375997,2026-01-27-05:21:22
19.0,40.0,8.0,8.0,0.8316771,2.9983685,2.9680572,2026-01-27-05:21:22
19.0,50.0,6.0,7.0,0.6223875,3.5945292,3.3900352,2026-01-27-05:21:22
17.0,50.0,12.0,10.0,0.73737717,2.7587306,3.7349565,2026-01-27-05:21:22
20.0,50.0,4.0,2.0,0.14919998,4.3968,2.896,2026-01-27-05:21:22
18.0,50.0,2.0,9.0,0.7579447,3.1095898,3.3607712,2026-01-27-05:21:27
19.0,30.0,11.0,9.0,0.86793476,2.5176618,2.7623744,2026-01-27-05:21:27
20.0,50.0,10.0,3.0,0.10949993,4.259001,3.232,2026-01-27-05:21:27
18.0,20.0,3.0,10.0,0.9328145,1.6632293,1.7809659,2026-01-27-05:21:27
20.0,40.0,9.0,6.0,0.658875,3.51385,2.9679,2026-01-27-05:21:27
20.0,30.0,3.0,6.0,0.83234996,3.036625,2.1921496,2026-01-27-05:21:32
17.0,50.0,3.0,10.0,0.7994299,2.7824738,3.3282983,2026-01-27-05:21:32
19.0,50.0,14.0,8.0,0.5386244,3.4424503,3.9794037,2026-01-27-05:21:32
20.0,10.0,5.0,10.0,0.89,1.9993749,1.825,2026-01-27-05:21:32
20.0,10.0,4.0,9.0,0.8485999,2.1002,1.7062,2026-01-27-05:21:32
17.0,50.0,2.0,10.0,0.7843245,2.7728617,3.3111145,2026-01-27-05:21:37
20.0,30.0,8.0,7.0,0.83349997,3.0079002,2.5170996,2026-01-27-05:21:37
16.0,30.0,4.0,10.0,0.87233734,1.5791286,1.9888899,2026-01-27-05:21:37
19.0,30.0,7.0,8.0,0.8809217,2.5806065,2.3967845,2026-01-27-05:21:37
19.0,50.0,2.0,7.0,0.6259138,3.5740132,3.295656,2026-01-27-05:21:37
20.0,30.0,11.0,8.0,0.8334499,2.9249249,2.8257496,2026-01-27-05:21:42
18.0,30.0,6.0,9.0,0.9153447,2.18519,2.2817183,2026-01-27-05:21:42
17.0,50.0,13.0,10.0,0.70848256,2.743842,3.80814,2026-01-27-05:21:42
19.0,50.0,17.0,9.0,0.53396904,3.3071015,4.3835983,2026-01-27-05:21:42
20.0,40.0,1.0,5.0,0.66867495,3.5426497,2.5788,2026-01-27-05:21:42
19.0,40.0,9.0,8.0,0.8099205,3.0016475,3.0253773,2026-01-27-05:21:47
18.0,20.0,6.0,10.0,0.9165,1.7517531,1.9335593,2026-01-27-05:21:47
20.0,40.0,6.0,5.0,0.62729985,3.6066499,2.709925,2026-01-27-05:21:47
19.0,50.0,8.0,7.0,0.59422433,3.5900872,3.4708245,2026-01-27-05:21:47
19.0,50.0,17.0,8.0,0.39182958,3.3779619,4.247588,2026-01-27-05:21:47
19.0,20.0,10.0,10.0,0.895869,2.0987396,2.3651125,2026-01-27-05:21:52
18.0,40.0,14.0,10.0,0.80984217,2.524148,3.4565856,2026-01-27-05:21:52
20.0,40.0,10.0,6.0,0.6267499,3.5135002,3.0291252,2026-01-27-05:21:52
20.0,30.0,2.0,6.0,0.8373,3.0121999,2.1629999,2026-01-27-05:21:52
20.0,50.0,6.0,2.0,0.111399904,4.3905,2.9426,2026-01-27-05:21:52
18.0,30.0,11.0,10.0,0.9006579,2.1439834,2.6992369,2026-01-27-05:21:57
19.0,50.0,4.0,6.0,0.52396125,3.6801815,3.2138352,2026-01-27-05:21:57
19.0,40.0,15.0,9.0,0.70927036,2.885161,3.6046054,2026-01-27-05:21:57
19.0,40.0,3.0,7.0,0.7827704,3.0485346,2.6645482,2026-01-27-05:21:57
20.0,50.0,19.0,7.0,0.18394998,3.732925,4.4995003,2026-01-27-05:21:57
17.0,40.0,10.0,10.0,0.8690063,2.281683,2.980355,2026-01-27-05:22:02
20.0,40.0,19.0,9.0,0.5437249,3.1412,4.2104497,2026-01-27-05:22:02
19.0,40.0,10.0,8.0,0.78376377,3.0024765,3.088297,2026-01-27-05:22:02
20.0,40.0,4.0,4.0,0.5605999,3.69795,2.5355752,2026-01-27-05:22:02
18.0,30.0,1.0,9.0,0.9151606,2.0712757,2.098021,2026-01-27-05:22:02
18.0,40.0,1.0,9.0,0.87350917,2.5329664,2.6668763,2026-01-27-05:22:08
20.0,50.0,2.0,2.0,0.16939995,4.3933,2.8718002,2026-01-27-05:22:08
20.0,30.0,4.0,6.0,0.823,3.0585997,2.2269,2026-01-27-05:22:08
19.0,50.0,1.0,7.0,0.61579543,3.5627594,3.2860613,2026-01-27-05:22:08
20.0,40.0,15.0,8.0,0.6491249,3.29,3.66025,2026-01-27-05:22:08
18.0,40.0,11.0,9.0,0.8001277,2.6232953,3.1030207,2026-01-27-05:22:13
16.0,40.0,7.0,10.0,0.8482308,2.0389073,2.6539874,2026-01-27-05:22:13
20.0,40.0,13.0,7.0,0.623375,3.4021502,3.3641,2026-01-27-05:22:13
17.0,50.0,14.0,10.0,0.67518777,2.726504,3.8869247,2026-01-27-05:22:13
20.0,50.0,1.0,2.0,0.17289995,4.387875,2.8681,2026-01-27-05:22:13
20.0,20.0,14.0,10.0,0.8005499,2.4399002,2.900925,2026-01-27-05:22:18
18.0,50.0,12.0,9.0,0.67681307,3.0991693,3.781666,2026-01-27-05:22:18
17.0,30.0,2.0,10.0,0.92640364,1.7544144,2.0607984,2026-01-27-05:22:18
18.0,50.0,1.0,9.0,0.7418578,3.0971572,3.3494816,2026-01-27-05:22:18
20.0,40.0,3.0,4.0,0.57142496,3.6866999,2.5107498,2026-01-27-05:22:18
19.0,30.0,14.0,10.0,0.85162956,2.4286132,3.127919,2026-01-27-05:22:23
20.0,40.0,16.0,8.0,0.5956999,3.27805,3.7578747,2026-01-27-05:22:23
20.0,50.0,12.0,3.0,0.023999944,4.2264,3.3486001,2026-01-27-05:22:23
20.0,20.0,2.0,7.0,0.88589996,2.54505,1.8149248,2026-01-27-05:22:23
17.0,30.0,1.0,10.0,0.9141483,1.7271028,2.0349638,2026-01-27-05:22:23
17.0,40.0,1.0,10.0,0.8844838,2.1927013,2.610372,2026-01-27-05:22:28
20.0,30.0,15.0,9.0,0.75899994,2.8288748,3.2937496,2026-01-27-05:22:28
20.0,50.0,17.0,6.0,0.16629994,3.8660755,4.1545,2026-01-27-05:22:28
20.0,40.0,7.0,5.0,0.6058248,3.6121001,2.75295,2026-01-27-05:22:28
18.0,20.0,1.0,10.0,0.9216908,1.5919635,1.7072369,2026-01-27-05:22:28
17.0,40.0,11.0,10.0,0.8452865,2.2793195,3.049464,2026-01-27-05:22:34
19.0,50.0,18.0,9.0,0.47878745,3.282256,4.485593,2026-01-27-05:22:34
20.0,30.0,9.0,7.0,0.80469996,3.019175,2.5812502,2026-01-27-05:22:34
18.0,50.0,6.0,8.0,0.6664131,3.2149422,3.344108,2026-01-27-05:22:34
20.0,50.0,7.0,2.0,0.08589993,4.3836746,2.9743,2026-01-27-05:22:34
17.0,30.0,8.0,10.0,0.9075352,1.8668355,2.3334033,2026-01-27-05:22:39
18.0,50.0,5.0,8.0,0.6704764,3.2138598,3.3118186,2026-01-27-05:22:39
19.0,40.0,5.0,7.0,0.7737572,3.074042,2.7259877,2026-01-27-05:22:39
20.0,50.0,8.0,2.0,0.055999916,4.3743997,3.0116,2026-01-27-05:22:39
18.0,50.0,13.0,9.0,0.6445,3.0846517,3.8545554,2026-01-27-05:22:39
19.0,40.0,2.0,7.0,0.78067696,3.0321054,2.6422281,2026-01-27-05:22:45
20.0,20.0,8.0,8.0,0.86089987,2.58505,2.204675,2026-01-27-05:22:45
18.0,50.0,14.0,9.0,0.6077868,3.0676847,3.9330447,2026-01-27-05:22:45
20.0,30.0,1.0,6.0,0.83785,2.9853249,2.1394498,2026-01-27-05:22:45
20.0,20.0,13.0,10.0,0.8473249,2.4286,2.7974498,2026-01-27-05:22:45
18.0,30.0,7.0,9.0,0.9021816,2.200623,2.335258,2026-01-27-05:22:50
19.0,50.0,10.0,7.0,0.5484612,3.5758448,3.574014,2026-01-27-05:22:50
20.0,30.0,16.0,9.0,0.70449984,2.8260999,3.3999,2026-01-27-05:22:50
20.0,50.0,7.0,1.0,-0.032950066,4.4778247,2.8494997,2026-01-27-05:22:50
17.0,40.0,7.0,9.0,0.81629694,2.3556042,2.7056956,2026-01-27-05:22:50
20.0,20.0,3.0,7.0,0.8798749,2.57865,1.8525999,2026-01-27-05:22:55
17.0,50.0,1.0,10.0,0.7648193,2.7608004,3.29953,2026-01-27-05:22:55
18.0,50.0,15.0,9.0,0.56667364,3.0482676,4.0171347,2026-01-27-05:22:55
20.0,30.0,5.0,6.0,0.80925,3.0781248,2.26725,2026-01-27-05:22:55
19.0,20.0,11.0,10.0,0.86316246,2.1154687,2.4506824,2026-01-27-05:22:55
17.0,40.0,5.0,9.0,0.8292364,2.3413801,2.6206772,2026-01-27-05:23:01
19.0,30.0,8.0,8.0,0.85994023,2.5939605,2.4556296,2026-01-27-05:23:01
20.0,40.0,17.0,8.0,0.53787494,3.2636497,3.8610997,2026-01-27-05:23:01
20.0,30.0,12.0,8.0,0.7939999,2.9303997,2.9080997,2026-01-27-05:23:01
20.0,40.0,2.0,4.0,0.5778499,3.6729999,2.491525,2026-01-27-05:23:01
17.0,40.0,12.0,10.0,0.8171668,2.2745066,3.1241734,2026-01-27-05:23:06
18.0,50.0,7.0,8.0,0.65795004,3.2135756,3.3819973,2026-01-27-05:23:06
17.0,50.0,15.0,10.0,0.6374931,2.706716,3.9713092,2026-01-27-05:23:06
19.0,30.0,3.0,7.0,0.84390855,2.6167517,2.1319952,2026-01-27-05:23:06
19.0,20.0,7.0,9.0,0.8951993,2.1524632,2.0664928,2026-01-27-05:23:06
19.0,30.0,12.0,9.0,0.8319033,2.522766,2.845019,2026-01-27-05:23:11
20.0,40.0,11.0,6.0,0.59022486,3.5107,3.09595,2026-01-27-05:23:11
18.0,50.0,8.0,8.0,0.6450869,3.2097583,3.425487,2026-01-27-05:23:11
20.0,50.0,9.0,2.0,0.021699931,4.362675,3.0545,2026-01-27-05:23:11
20.0,30.0,6.0,6.0,0.7910999,3.0951998,2.3132002,2026-01-27-05:23:11
18.0,40.0,4.0,8.0,0.8056659,2.6797607,2.6393988,2026-01-27-05:23:17
18.0,30.0,8.0,9.0,0.88461846,2.2136059,2.3943973,2026-01-27-05:23:17
18.0,50.0,4.0,8.0,0.6701395,3.2103267,3.285129,2026-01-27-05:23:17
18.0,40.0,15.0,10.0,0.767654,2.5139055,3.5492,2026-01-27-05:23:17
20.0,50.0,15.0,5.0,0.14124992,3.9956253,3.8375,2026-01-27-05:23:17
19.0,40.0,6.0,7.0,0.7626507,3.0831213,2.7651074,2026-01-27-05:23:22
19.0,50.0,11.0,7.0,0.5189796,3.565049,3.634009,2026-01-27-05:23:22
18.0,30.0,9.0,9.0,0.8626553,2.2241387,2.4591367,2026-01-27-05:23:22
20.0,30.0,19.0,10.0,0.6345499,2.7060246,3.86255,2026-01-27-05:23:22
19.0,20.0,2.0,8.0,0.8798427,2.129429,1.7451334,2026-01-27-05:23:22
19.0,40.0,11.0,8.0,0.7532072,3.0008552,3.1568162,2026-01-27-05:23:28
20.0,20.0,4.0,7.0,0.8694499,2.6098,1.8958749,2026-01-27-05:23:28
20.0,40.0,1.0,4.0,0.57987493,3.6568499,2.4779,2026-01-27-05:23:28
18.0,50.0,16.0,9.0,0.5211605,3.0264006,4.1068234,2026-01-27-05:23:28
19.0,50.0,20.0,8.0,0.20543486,3.2914236,4.566172,2026-01-27-05:23:28
19.0,30.0,4.0,7.0,0.83797693,2.6383553,2.16704,2026-01-27-05:23:34
18.0,30.0,12.0,10.0,0.86804485,2.1487167,2.7821763,2026-01-27-05:23:34
20.0,40.0,14.0,7.0,0.57619995,3.3935502,3.4491248,2026-01-27-05:23:34
17.0,50.0,16.0,10.0,0.5953982,2.6844778,4.061293,2026-01-27-05:23:34
20.0,50.0,11.0,2.0,-0.06010006,4.331876,3.1571002,2026-01-27-05:23:34
19.0,30.0,15.0,10.0,0.80494803,2.4279172,3.228764,2026-01-27-05:23:39
18.0,50.0,9.0,8.0,0.6278237,3.203491,3.4745765,2026-01-27-05:23:39
19.0,30.0,2.0,7.0,0.84544015,2.5926974,2.1025505,2026-01-27-05:23:39
20.0,50.0,10.0,2.0,-0.01700008,4.3485007,3.1030002,2026-01-27-05:23:39
20.0,30.0,7.0,6.0,0.76855,3.109825,2.3647501,2026-01-27-05:23:39
17.0,40.0,6.0,9.0,0.82496667,2.3497171,2.6603863,2026-01-27-05:23:45
19.0,40.0,20.0,10.0,0.550277,2.7220948,4.274915,2026-01-27-05:23:45
19.0,20.0,3.0,8.0,0.8772362,2.162658,1.7831031,2026-01-27-05:23:45
20.0,50.0,16.0,5.0,0.08379987,3.9714003,3.9237998,2026-01-27-05:23:45
19.0,40.0,7.0,7.0,0.74714404,3.08975,2.809827,2026-01-27-05:23:45
18.0,40.0,6.0,8.0,0.7946896,2.6996264,2.7126274,2026-01-27-05:23:51
20.0,10.0,6.0,10.0,0.87479997,2.0379,1.8908,2026-01-27-05:23:51
19.0,50.0,16.0,8.0,0.44516113,3.4019082,4.152593,2026-01-27-05:23:51
17.0,50.0,7.0,9.0,0.7036325,2.867203,3.3366036,2026-01-27-05:23:51
19.0,50.0,5.0,6.0,0.5183296,3.6825356,3.2388299,2026-01-27-05:23:51
18.0,40.0,3.0,8.0,0.80455405,2.6661527,2.6111841,2026-01-27-05:23:56
17.0,50.0,8.0,9.0,0.6941877,2.8630147,3.380388,2026-01-27-05:23:56
16.0,30.0,6.0,10.0,0.86778474,1.6127601,2.077548,2026-01-27-05:23:56
19.0,50.0,12.0,7.0,0.48509797,3.5518029,3.6996036,2026-01-27-05:23:56
18.0,30.0,3.0,8.0,0.85370535,2.2304623,2.072079,2026-01-27-05:23:56
20.0,30.0,10.0,7.0,0.77149993,3.028,2.651,2026-01-27-05:24:02
20.0,10.0,3.0,10.0,0.9072,1.9149749,1.7102,2026-01-27-05:24:02
18.0,40.0,16.0,10.0,0.7210658,2.5012136,3.6474142,2026-01-27-05:24:02
20.0,40.0,8.0,5.0,0.5799499,3.6151,2.801575,2026-01-27-05:24:02
20.0,20.0,5.0,7.0,0.854625,2.6384997,1.94475,2026-01-27-05:24:02
19.0,40.0,12.0,8.0,0.71825063,2.9967844,3.2309365,2026-01-27-05:24:07
20.0,20.0,1.0,6.0,0.82822496,2.6447,1.7129499,2026-01-27-05:24:07
19.0,20.0,8.0,9.0,0.8731427,2.1749923,2.1338625,2026-01-27-05:24:07
19.0,50.0,6.0,6.0,0.5082981,3.6824396,3.2694247,2026-01-27-05:24:07
20.0,40.0,18.0,8.0,0.47564998,3.2468,3.9699252,2026-01-27-05:24:07
17.0,30.0,9.0,10.0,0.88899034,1.8769975,2.3984375,2026-01-27-05:24:13
19.0,50.0,13.0,7.0,0.4468165,3.5361068,3.7707982,2026-01-27-05:24:13
19.0,40.0,1.0,7.0,0.7741836,3.0132265,2.6255085,2026-01-27-05:24:13
20.0,40.0,5.0,4.0,0.54537493,3.7067494,2.5660002,2026-01-27-05:24:13
18.0,40.0,12.0,9.0,0.7685895,2.618853,3.1774356,2026-01-27-05:24:13
17.0,40.0,13.0,10.0,0.78464705,2.2672431,3.2044823,2026-01-27-05:24:19
18.0,20.0,7.0,10.0,0.9022619,1.776361,1.9956237,2026-01-27-05:24:19
20.0,30.0,13.0,8.0,0.75014997,2.9334247,2.9960496,2026-01-27-05:24:19
19.0,50.0,7.0,6.0,0.4938665,3.6798935,3.305619,2026-01-27-05:24:19
18.0,50.0,17.0,9.0,0.4712473,3.002083,4.202113,2026-01-27-05:24:19
20.0,30.0,2.0,5.0,0.7606999,3.1356,2.0762,2026-01-27-05:24:25
20.0,20.0,15.0,10.0,0.74937487,2.4487503,3.0099998,2026-01-27-05:24:25
18.0,50.0,10.0,8.0,0.6061605,3.194774,3.5292659,2026-01-27-05:24:25
17.0,30.0,4.0,9.0,0.8626456,1.8986199,2.0480351,2026-01-27-05:24:25
19.0,50.0,2.0,6.0,0.5220244,3.6681237,3.1806455,2026-01-27-05:24:25
19.0,30.0,9.0,8.0,0.8345586,2.6048644,2.5200744,2026-01-27-05:24:31
20.0,40.0,12.0,6.0,0.54929996,3.50545,3.168375,2026-01-27-05:24:31
16.0,30.0,7.0,10.0,0.8589084,1.6259009,2.1302767,2026-01-27-05:24:31
18.0,50.0,19.0,9.0,0.35822108,2.946099,4.409492,2026-01-27-05:24:31
18.0,50.0,3.0,8.0,0.6654027,3.2043436,3.2640398,2026-01-27-05:24:31
16.0,50.0,7.0,10.0,0.74755305,2.554414,3.2914476,2026-01-27-05:24:37
19.0,40.0,8.0,7.0,0.72723746,3.0939293,2.8601465,2026-01-27-05:24:37
20.0,20.0,11.0,9.0,0.8428749,2.51885,2.5233998,2026-01-27-05:24:37
17.0,50.0,18.0,10.0,0.4980088,2.6326516,4.2580614,2026-01-27-05:24:37
20.0,40.0,9.0,5.0,0.549675,3.61565,2.8558002,2026-01-27-05:24:37
17.0,40.0,8.0,9.0,0.8032273,2.3590407,2.756605,2026-01-27-05:24:43
19.0,50.0,8.0,6.0,0.4750349,3.6748974,3.347414,2026-01-27-05:24:43
20.0,10.0,2.0,10.0,0.90919995,1.8691,1.6611999,2026-01-27-05:24:43
20.0,30.0,3.0,5.0,0.75319993,3.1584752,2.1039498,2026-01-27-05:24:43
16.0,50.0,6.0,10.0,0.7491795,2.556523,3.2529693,2026-01-27-05:24:43
18.0,40.0,2.0,8.0,0.7990421,2.650095,2.5885699,2026-01-27-05:24:49
17.0,40.0,14.0,10.0,0.74772733,2.2575302,3.2903917,2026-01-27-05:24:49
20.0,10.0,8.0,10.0,0.8312,2.1076,2.0392,2026-01-27-05:24:49
20.0,40.0,10.0,5.0,0.51499987,3.6137502,2.915625,2026-01-27-05:24:49
18.0,40.0,17.0,10.0,0.6700777,2.4860713,3.751229,2026-01-27-05:24:49
18.0,30.0,13.0,10.0,0.8310316,2.1509993,2.8707159,2026-01-27-05:24:55
18.0,50.0,2.0,8.0,0.6562658,3.195911,3.2485502,2026-01-27-05:24:55
18.0,20.0,8.0,10.0,0.8836237,1.7985188,2.0632882,2026-01-27-05:24:55
19.0,40.0,17.0,9.0,0.6048572,2.8580687,3.8060455,2026-01-27-05:24:55
19.0,30.0,5.0,7.0,0.8276454,2.657509,2.2076848,2026-01-27-05:24:55
16.0,40.0,4.0,10.0,0.8507847,2.0150099,2.5339756,2026-01-27-05:25:01
17.0,50.0,6.0,9.0,0.7086772,2.8689408,3.2984192,2026-01-27-05:25:01
20.0,50.0,6.0,1.0,-0.0049000774,4.486201,2.8192,2026-01-27-05:25:01
19.0,40.0,18.0,9.0,0.54605067,2.8408475,3.915165,2026-01-27-05:25:01
20.0,40.0,6.0,4.0,0.5257499,3.7131,2.602025,2026-01-27-05:25:01
17.0,40.0,3.0,9.0,0.8245759,2.3173568,2.5580587,2026-01-27-05:25:07
20.0,30.0,4.0,5.0,0.7412999,3.1788998,2.1373,2026-01-27-05:25:07
20.0,30.0,17.0,9.0,0.64559984,2.820875,3.51165,2026-01-27-05:25:07
20.0,50.0,18.0,6.0,0.10260001,3.8385005,4.2534,2026-01-27-05:25:07
20.0,20.0,6.0,7.0,0.83539987,2.66475,1.9992249,2026-01-27-05:25:07
20.0,20.0,12.0,9.0,0.8023499,2.5335002,2.6142747,2026-01-27-05:25:13
18.0,50.0,11.0,8.0,0.5800973,3.1836069,3.5895555,2026-01-27-05:25:13
18.0,20.0,9.0,10.0,0.8605856,1.8182267,2.1365526,2026-01-27-05:25:13
17.0,50.0,5.0,9.0,0.709322,2.8682292,3.2658353,2026-01-27-05:25:13
19.0,50.0,4.0,5.0,0.4149717,3.771192,3.0960245,2026-01-27-05:25:13
16.0,50.0,4.0,10.0,0.73923206,2.553392,3.192811,2026-01-27-05:25:19
20.0,10.0,3.0,9.0,0.8575499,2.058325,1.6529999,2026-01-27-05:25:19
20.0,40.0,19.0,8.0,0.409025,3.2275,4.08435,2026-01-27-05:25:19
20.0,20.0,9.0,8.0,0.83102494,2.6055,2.27735,2026-01-27-05:25:19
20.0,50.0,13.0,3.0,-0.025350012,4.206425,3.4153001,2026-01-27-05:25:19
17.0,30.0,10.0,10.0,0.8660457,1.8847094,2.4690719,2026-01-27-05:25:24
20.0,30.0,1.0,5.0,0.7637999,3.110275,2.05405,2026-01-27-05:25:24
17.0,50.0,9.0,9.0,0.68034303,2.8563764,3.429772,2026-01-27-05:25:24
20.0,50.0,19.0,6.0,0.034500062,3.8084755,4.3579,2026-01-27-05:25:24
18.0,30.0,5.0,8.0,0.844279,2.270478,2.1483579,2026-01-27-05:25:24
18.0,40.0,13.0,9.0,0.73265135,2.6119611,3.2574499,2026-01-27-05:25:31
20.0,20.0,7.0,7.0,0.8117749,2.68855,2.0592997,2026-01-27-05:25:31
16.0,40.0,3.0,10.0,0.842836,2.0021443,2.5051713,2026-01-27-05:25:31
19.0,50.0,14.0,7.0,0.40413487,3.5179608,3.8475928,2026-01-27-05:25:31
20.0,50.0,1.0,1.0,0.06934996,4.4913254,2.7517,2026-01-27-05:25:31
17.0,50.0,4.0,9.0,0.70556664,2.8650675,3.238851,2026-01-27-05:25:37
17.0,30.0,5.0,9.0,0.8591509,1.9170316,2.0892692,2026-01-27-05:25:37
20.0,30.0,8.0,6.0,0.7415999,3.122,2.4218998,2026-01-27-05:25:37
20.0,50.0,15.0,4.0,0.0019999146,4.0773754,3.7015,2026-01-27-05:25:37
16.0,40.0,8.0,10.0,0.8385795,2.0419734,2.7051911,2026-01-27-05:25:37
18.0,40.0,14.0,9.0,0.6923132,2.6026192,3.343064,2026-01-27-05:25:43
17.0,40.0,2.0,9.0,0.8156457,2.3016696,2.5351496,2026-01-27-05:25:43
20.0,50.0,17.0,5.0,0.021949917,3.944725,4.0157,2026-01-27-05:25:43
19.0,20.0,1.0,8.0,0.87804925,2.0937502,1.7127637,2026-01-27-05:25:43
20.0,40.0,7.0,4.0,0.5017249,3.717,2.6436498,2026-01-27-05:25:43
16.0,50.0,8.0,10.0,0.7415268,2.5498552,3.3355267,2026-01-27-05:25:50
19.0,20.0,4.0,8.0,0.87022966,2.193437,1.8266732,2026-01-27-05:25:50
18.0,30.0,10.0,9.0,0.8362921,2.2322216,2.5294762,2026-01-27-05:25:50
19.0,50.0,1.0,6.0,0.514456,3.6584198,3.1724508,2026-01-27-05:25:50
19.0,40.0,20.0,9.0,0.41523743,2.7990556,4.1502047,2026-01-27-05:25:50
19.0,40.0,9.0,7.0,0.7029309,3.0956583,2.9160666,2026-01-27-05:25:56
16.0,40.0,5.0,10.0,0.8543334,2.025426,2.5683792,2026-01-27-05:25:56
20.0,50.0,16.0,4.0,-0.058000103,4.0516,3.7863998,2026-01-27-05:25:56
19.0,50.0,9.0,6.0,0.45180333,3.6674511,3.3948085,2026-01-27-05:25:56
17.0,50.0,19.0,10.0,0.44271415,2.603063,4.3648453,2026-01-27-05:25:56
20.0,20.0,13.0,9.0,0.75742495,2.5457,2.7107499,2026-01-27-05:26:02
19.0,40.0,13.0,8.0,0.67889416,2.9902632,3.3106563,2026-01-27-05:26:02
18.0,30.0,2.0,8.0,0.85181844,2.2067795,2.0423393,2026-01-27-05:26:02
19.0,30.0,6.0,7.0,0.8129139,2.6742132,2.2539296,2026-01-27-05:26:02
19.0,50.0,15.0,7.0,0.35705325,3.497365,3.9299877,2026-01-27-05:26:02
18.0,40.0,8.0,8.0,0.7661133,2.7096922,2.8082566,2026-01-27-05:26:08
17.0,30.0,3.0,9.0,0.86174035,1.877758,2.0124009,2026-01-27-05:26:08
19.0,50.0,10.0,6.0,0.42417178,3.657555,3.4478035,2026-01-27-05:26:08
18.0,50.0,20.0,9.0,0.29510784,2.914432,4.5215816,2026-01-27-05:26:08
16.0,50.0,9.0,10.0,0.7311005,2.5428457,3.3852057,2026-01-27-05:26:08
19.0,20.0,12.0,10.0,0.8260559,2.1297479,2.541852,2026-01-27-05:26:15
18.0,50.0,1.0,8.0,0.6427289,3.1850278,3.2386606,2026-01-27-05:26:15
20.0,20.0,10.0,8.0,0.79674983,2.6235,2.355625,2026-01-27-05:26:15
20.0,50.0,3.0,1.0,0.052849967,4.4966254,2.7619,2026-01-27-05:26:15
17.0,50.0,20.0,10.0,0.38301933,2.571025,4.47723,2026-01-27-05:26:15
18.0,40.0,1.0,8.0,0.7891303,2.6315868,2.5715554,2026-01-27-05:26:21
17.0,50.0,10.0,9.0,0.66209817,2.8472884,3.4847562,2026-01-27-05:26:21
18.0,20.0,3.0,9.0,0.8728355,1.7802505,1.7138447,2026-01-27-05:26:21
20.0,50.0,2.0,1.0,0.06329997,4.4952,2.7540002,2026-01-27-05:26:21
18.0,50.0,12.0,8.0,0.5496342,3.16999,3.6554446,2026-01-27-05:26:21
17.0,50.0,3.0,9.0,0.6974114,2.8594556,3.2174666,2026-01-27-05:26:27
19.0,20.0,5.0,8.0,0.858823,2.2217658,1.8758428,2026-01-27-05:26:27
19.0,30.0,16.0,10.0,0.7538664,2.4247708,3.3352084,2026-01-27-05:26:27
19.0,50.0,3.0,5.0,0.41875333,3.7679384,3.0780294,2026-01-27-05:26:27
19.0,50.0,18.0,8.0,0.334098,3.3515663,4.3481827,2026-01-27-05:26:27
20.0,30.0,14.0,8.0,0.70189995,2.9339998,3.0895998,2026-01-27-05:26:34
20.0,20.0,2.0,6.0,0.82405,2.6792002,1.7436249,2026-01-27-05:26:34
16.0,40.0,9.0,10.0,0.8245281,2.042589,2.7619953,2026-01-27-05:26:34
20.0,50.0,8.0,1.0,-0.06540008,4.467,2.8854,2026-01-27-05:26:34
17.0,50.0,12.0,9.0,0.6124087,2.821762,3.6115248,2026-01-27-05:26:34
17.0,40.0,9.0,9.0,0.7857575,2.3600278,2.813114,2026-01-27-05:26:41
20.0,40.0,13.0,6.0,0.503975,3.49775,3.2464004,2026-01-27-05:26:41
20.0,10.0,1.0,10.0,0.9068,1.8207749,1.6178,2026-01-27-05:26:41
20.0,30.0,5.0,5.0,0.7249999,3.1968749,2.17625,2026-01-27-05:26:41
16.0,50.0,12.0,10.0,0.6734215,2.5071182,3.5678427,2026-01-27-05:26:41
18.0,40.0,9.0,8.0,0.74522513,2.7110503,2.8644712,2026-01-27-05:26:47
20.0,40.0,16.0,7.0,0.46864983,3.369,3.635975,2026-01-27-05:26:47
16.0,30.0,5.0,10.0,0.87226105,1.5971694,2.030419,2026-01-27-05:26:47
