metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Adhesion,Coverage,Uniformity,Timestamp
10.0,50.0,12.0,8.0,0.5860845,0.42647007,0.72148216,2026-01-26-11:22:48
8.0,50.0,14.0,8.0,0.6223694,0.3862768,0.6952093,2026-01-26-11:22:48
13.0,40.0,12.0,10.0,0.5447178,0.5274579,0.7022397,2026-01-26-11:22:57
10.0,50.0,11.0,8.0,0.59984386,0.4087913,0.7119402,2026-01-26-11:22:57
17.0,50.0,14.0,9.0,0.70661175,0.7203037,0.582649,2026-01-26-11:22:57
14.0,50.0,13.0,8.0,0.5724236,0.6195113,0.658773,2026-01-26-11:22:57
9.0,50.0,12.0,7.0,0.6423103,0.40534702,0.67580664,2026-01-26-11:22:57
15.0,30.0,9.0,7.0,0.6009283,0.3382744,0.4676178,2026-01-26-11:23:07
1.0,30.0,9.0,10.0,0.510386,0.3556332,0.5705256,2026-01-26-11:23:07
15.0,30.0,9.0,10.0,0.642822,0.43984213,0.60117143,2026-01-26-11:23:07
12.0,30.0,20.0,1.0,0.6491142,0.39214453,0.3203759,2026-01-26-11:23:07
20.0,30.0,9.0,7.0,0.4975518,0.5025609,0.47567514,2026-01-26-11:23:07
16.0,50.0,17.0,5.0,0.66440845,0.768651,0.5294819,2026-01-26-11:23:16
16.0,50.0,17.0,7.0,0.6143727,0.75519985,0.55544585,2026-01-26-11:23:16
19.0,40.0,15.0,10.0,0.60511166,0.74539435,0.57606,2026-01-26-11:23:16
19.0,40.0,9.0,10.0,0.691687,0.69158703,0.5919545,2026-01-26-11:23:16
19.0,50.0,15.0,7.0,0.8079873,0.79141605,0.5175423,2026-01-26-11:23:16
19.0,40.0,18.0,9.0,0.5732292,0.7459546,0.5262473,2026-01-26-11:23:26
3.0,40.0,13.0,1.0,0.22235063,0.12344358,0.19829398,2026-01-26-11:23:26
17.0,40.0,18.0,8.0,0.45056823,0.7208388,0.5701202,2026-01-26-11:23:26
17.0,40.0,18.0,9.0,0.46833253,0.72899157,0.56925184,2026-01-26-11:23:26
17.0,40.0,18.0,2.0,0.5313931,0.54156303,0.49027118,2026-01-26-11:23:26
20.0,50.0,14.0,2.0,0.7179738,0.7635086,0.31901342,2026-01-26-11:23:34
18.0,40.0,15.0,10.0,0.5449498,0.73200494,0.6015135,2026-01-26-11:23:34
20.0,50.0,8.0,2.0,0.56746465,0.7224787,0.23529303,2026-01-26-11:23:34
20.0,10.0,6.0,2.0,0.3026111,0.31752762,0.12147228,2026-01-26-11:23:34
20.0,20.0,2.0,2.0,0.32613128,0.3362911,0.36418813,2026-01-26-11:23:34
13.0,40.0,12.0,7.0,0.5934314,0.5045682,0.6142441,2026-01-26-11:23:43
18.0,40.0,15.0,7.0,0.55058163,0.7082153,0.57205933,2026-01-26-11:23:43
20.0,40.0,13.0,9.0,0.69004893,0.7518712,0.5603924,2026-01-26-11:23:43
17.0,50.0,15.0,7.0,0.71267956,0.7620447,0.5446008,2026-01-26-11:23:43
16.0,40.0,15.0,7.0,0.496018,0.66528106,0.6162641,2026-01-26-11:23:43
13.0,50.0,14.0,8.0,0.5223606,0.59711695,0.6849244,2026-01-26-11:23:51
6.0,50.0,10.0,8.0,0.7525035,0.30834785,0.6035646,2026-01-26-11:23:51
13.0,50.0,14.0,7.0,0.5477162,0.61266637,0.6617106,2026-01-26-11:23:51
13.0,50.0,11.0,9.0,0.55962765,0.51589686,0.7117575,2026-01-26-11:23:51
18.0,50.0,14.0,8.0,0.77200806,0.7580375,0.54658693,2026-01-26-11:23:51
13.0,40.0,11.0,9.0,0.58065844,0.5072113,0.67709816,2026-01-26-11:23:59
18.0,40.0,17.0,10.0,0.5475015,0.7382953,0.5655889,2026-01-26-11:23:59
14.0,50.0,13.0,9.0,0.5535073,0.60262966,0.6820014,2026-01-26-11:23:59
10.0,50.0,17.0,5.0,0.57910246,0.5535389,0.64699745,2026-01-26-11:23:59
19.0,50.0,14.0,10.0,0.8199922,0.74140584,0.5636754,2026-01-26-11:23:59
18.0,50.0,19.0,6.0,0.70541537,0.79320383,0.48740685,2026-01-26-11:24:10
20.0,50.0,19.0,7.0,0.7679758,0.7853301,0.49221188,2026-01-26-11:24:10
20.0,50.0,19.0,3.0,0.8246742,0.77534527,0.46185315,2026-01-26-11:24:10
18.0,50.0,20.0,6.0,0.6869594,0.7891668,0.47364065,2026-01-26-11:24:10
19.0,50.0,18.0,4.0,0.80437994,0.7964457,0.4675492,2026-01-26-11:24:10
18.0,50.0,15.0,6.0,0.77791524,0.7906184,0.5027202,2026-01-26-11:24:19
6.0,10.0,19.0,10.0,0.37094682,0.22860968,0.38485697,2026-01-26-11:24:19
19.0,50.0,18.0,7.0,0.7532646,0.7897066,0.49777323,2026-01-26-11:24:19
19.0,50.0,20.0,7.0,0.72871995,0.7808804,0.46935445,2026-01-26-11:24:19
19.0,50.0,20.0,3.0,0.79680884,0.7704955,0.4574389,2026-01-26-11:24:19
20.0,50.0,12.0,4.0,0.75941104,0.79799795,0.35667226,2026-01-26-11:24:28
17.0,50.0,19.0,4.0,0.70825404,0.78184813,0.48788583,2026-01-26-11:24:28
20.0,50.0,9.0,6.0,0.7878725,0.77578616,0.37634274,2026-01-26-11:24:28
17.0,50.0,18.0,5.0,0.70022446,0.78878504,0.5039706,2026-01-26-11:24:28
17.0,50.0,20.0,4.0,0.68883777,0.779433,0.482688,2026-01-26-11:24:28
12.0,50.0,10.0,9.0,0.56268024,0.45091748,0.72550094,2026-01-26-11:24:35
17.0,40.0,9.0,10.0,0.58834016,0.622043,0.6530564,2026-01-26-11:24:35
16.0,50.0,11.0,9.0,0.6976518,0.6419802,0.6155968,2026-01-26-11:24:35
15.0,50.0,10.0,9.0,0.6525396,0.58021194,0.6399635,2026-01-26-11:24:35
17.0,10.0,2.0,1.0,0.3198441,0.12151186,0.13561475,2026-01-26-11:24:35
20.0,20.0,5.0,10.0,0.62658036,0.3525435,0.4833621,2026-01-26-11:24:44
19.0,40.0,12.0,9.0,0.64156073,0.72997475,0.58479846,2026-01-26-11:24:44
17.0,20.0,8.0,2.0,0.36750144,0.35202068,0.17821229,2026-01-26-11:24:44
20.0,20.0,5.0,9.0,0.5689548,0.33287385,0.43620762,2026-01-26-11:24:44
14.0,20.0,5.0,5.0,0.3402055,0.1508653,0.15148456,2026-01-26-11:24:44
9.0,50.0,17.0,4.0,0.63359475,0.50379163,0.6153884,2026-01-26-11:24:53
14.0,50.0,10.0,9.0,0.6050778,0.5370466,0.67357266,2026-01-26-11:24:53
13.0,50.0,17.0,5.0,0.5476042,0.67878735,0.6134523,2026-01-26-11:24:53
9.0,40.0,19.0,4.0,0.6797129,0.39537048,0.45309368,2026-01-26-11:24:53
12.0,40.0,8.0,10.0,0.64615893,0.4033827,0.6687685,2026-01-26-11:24:53
20.0,40.0,15.0,10.0,0.6735399,0.7537476,0.55307466,2026-01-26-11:25:03
9.0,50.0,15.0,6.0,0.6244934,0.46816537,0.66463274,2026-01-26-11:25:03
18.0,50.0,16.0,8.0,0.7353618,0.768532,0.5328256,2026-01-26-11:25:03
19.0,50.0,16.0,8.0,0.78124774,0.7773495,0.52558225,2026-01-26-11:25:03
18.0,40.0,15.0,8.0,0.53744256,0.72582185,0.5875748,2026-01-26-11:25:03
10.0,40.0,11.0,10.0,0.6498611,0.39490557,0.6414204,2026-01-26-11:25:13
9.0,50.0,13.0,10.0,0.54511166,0.37452734,0.7558923,2026-01-26-11:25:13
11.0,40.0,10.0,10.0,0.6481149,0.40878218,0.667813,2026-01-26-11:25:13
11.0,40.0,10.0,9.0,0.66579837,0.41095185,0.63159984,2026-01-26-11:25:13
18.0,40.0,19.0,10.0,0.57565254,0.7361904,0.53489685,2026-01-26-11:25:13
11.0,50.0,17.0,5.0,0.5519893,0.59712857,0.64526284,2026-01-26-11:25:24
11.0,50.0,6.0,5.0,0.39438307,0.3968186,0.5029877,2026-01-26-11:25:24
11.0,50.0,17.0,9.0,0.44527003,0.55194634,0.6774693,2026-01-26-11:25:24
19.0,50.0,13.0,8.0,0.83402765,0.7669374,0.5348518,2026-01-26-11:25:24
10.0,50.0,13.0,8.0,0.5672803,0.44515476,0.72487974,2026-01-26-11:25:24
20.0,20.0,4.0,10.0,0.61328,0.33397835,0.4626177,2026-01-26-11:25:33
20.0,20.0,4.0,7.0,0.39396745,0.30406806,0.35044706,2026-01-26-11:25:33
3.0,20.0,4.0,7.0,0.41394472,0.20746374,0.29908797,2026-01-26-11:25:33
19.0,20.0,4.0,10.0,0.633442,0.29714584,0.4459219,2026-01-26-11:25:33
20.0,20.0,3.0,10.0,0.5937037,0.31444752,0.4448868,2026-01-26-11:25:33
12.0,40.0,7.0,10.0,0.6527641,0.3848626,0.65076023,2026-01-26-11:25:41
20.0,30.0,7.0,7.0,0.4509315,0.47639966,0.43083262,2026-01-26-11:25:41
15.0,40.0,9.0,10.0,0.55927026,0.54120773,0.6941129,2026-01-26-11:25:41
19.0,50.0,17.0,10.0,0.81623787,0.7462955,0.51559806,2026-01-26-11:25:41
10.0,50.0,12.0,9.0,0.5595261,0.4094884,0.7517422,2026-01-26-11:25:41
18.0,40.0,20.0,9.0,0.53126687,0.733723,0.5185356,2026-01-26-11:25:50
18.0,40.0,20.0,10.0,0.5978242,0.73255336,0.5256871,2026-01-26-11:25:50
17.0,40.0,20.0,10.0,0.5490485,0.72598195,0.5443818,2026-01-26-11:25:50
17.0,40.0,20.0,9.0,0.48497888,0.72715163,0.5372303,2026-01-26-11:25:50
3.0,30.0,20.0,10.0,0.3546663,0.33709154,0.42257166,2026-01-26-11:25:50
16.0,50.0,18.0,6.0,0.61756647,0.77057445,0.5366687,2026-01-26-11:25:59
20.0,50.0,11.0,3.0,0.6725865,0.7763236,0.2888513,2026-01-26-11:25:59
19.0,20.0,11.0,3.0,0.40996763,0.43904215,0.28332546,2026-01-26-11:25:59
16.0,40.0,18.0,9.0,0.44221908,0.71371007,0.5858979,2026-01-26-11:25:59
17.0,50.0,12.0,3.0,0.6196155,0.7194887,0.34444696,2026-01-26-11:25:59
16.0,50.0,14.0,7.0,0.6724647,0.7253709,0.57036173,2026-01-26-11:26:08
19.0,50.0,14.0,9.0,0.81298786,0.75574255,0.55341613,2026-01-26-11:26:08
18.0,50.0,13.0,9.0,0.78311443,0.73238134,0.56865376,2026-01-26-11:26:08
13.0,40.0,11.0,8.0,0.59317243,0.4997586,0.6409901,2026-01-26-11:26:08
6.0,50.0,15.0,6.0,0.72627145,0.36653423,0.5904724,2026-01-26-11:26:08
19.0,40.0,16.0,10.0,0.60367626,0.74697715,0.55946875,2026-01-26-11:26:18
20.0,50.0,11.0,4.0,0.72882277,0.7919476,0.3315848,2026-01-26-11:26:18
17.0,50.0,18.0,4.0,0.72313607,0.782273,0.4878307,2026-01-26-11:26:18
18.0,50.0,19.0,3.0,0.7740713,0.7729058,0.45760074,2026-01-26-11:26:18
17.0,50.0,16.0,5.0,0.72942173,0.78262675,0.5010723,2026-01-26-11:26:18
20.0,50.0,9.0,10.0,0.93293387,0.7163053,0.5624285,2026-01-26-11:26:28
20.0,50.0,9.0,9.0,0.91741884,0.73114204,0.51969457,2026-01-26-11:26:28
20.0,40.0,9.0,5.0,0.55585986,0.6399351,0.33520535,2026-01-26-11:26:28
2.0,50.0,9.0,10.0,0.6672497,0.30320212,0.5397016,2026-01-26-11:26:28
19.0,50.0,9.0,10.0,0.8991162,0.69124097,0.565141,2026-01-26-11:26:28
20.0,50.0,19.0,8.0,0.7826779,0.7702807,0.49137974,2026-01-26-11:26:35
7.0,50.0,9.0,10.0,0.7038623,0.283517,0.70616525,2026-01-26-11:26:35
16.0,40.0,0.0,0.0,0.39028412,0.18689962,0.49200356,2026-01-26-11:26:35
17.0,50.0,9.0,10.0,0.7895522,0.62448716,0.6035199,2026-01-26-11:26:35
20.0,50.0,16.0,3.0,0.8113487,0.78722364,0.414837,2026-01-26-11:26:35
17.0,50.0,19.0,6.0,0.65295273,0.78572214,0.501582,2026-01-26-11:26:45
18.0,50.0,9.0,10.0,0.8497824,0.66035753,0.57947063,2026-01-26-11:26:45
16.0,50.0,9.0,10.0,0.72510165,0.5847432,0.6344379,2026-01-26-11:26:45
19.0,50.0,15.0,3.0,0.77724594,0.7830312,0.38684645,2026-01-26-11:26:45
19.0,50.0,12.0,5.0,0.78754014,0.78937805,0.402888,2026-01-26-11:26:45
6.0,50.0,9.0,10.0,0.72901356,0.27628762,0.67079705,2026-01-26-11:26:53
18.0,50.0,19.0,7.0,0.693951,0.7828907,0.48795953,2026-01-26-11:26:53
15.0,50.0,9.0,10.0,0.66406065,0.5424589,0.6687099,2026-01-26-11:26:53
19.0,50.0,13.0,6.0,0.82659054,0.79349995,0.46801567,2026-01-26-11:26:53
20.0,10.0,2.0,3.0,0.3306104,0.2686906,0.20194513,2026-01-26-11:26:53
8.0,50.0,9.0,10.0,0.66833246,0.29748356,0.7358462,2026-01-26-11:27:04
10.0,50.0,9.0,10.0,0.5948162,0.345247,0.76754606,2026-01-26-11:27:04
18.0,50.0,15.0,4.0,0.7719656,0.78754437,0.43627366,2026-01-26-11:27:04
18.0,50.0,20.0,4.0,0.7364696,0.7850928,0.4696407,2026-01-26-11:27:04
14.0,50.0,9.0,10.0,0.61374307,0.49911404,0.7025185,2026-01-26-11:27:04
19.0,50.0,15.0,2.0,0.73627174,0.7581116,0.34304202,2026-01-26-11:27:14
19.0,50.0,18.0,3.0,0.81116956,0.7801217,0.44439366,2026-01-26-11:27:14
20.0,50.0,18.0,3.0,0.8277613,0.7803402,0.45143184,2026-01-26-11:27:14
15.0,30.0,12.0,3.0,0.51737016,0.3371577,0.3492122,2026-01-26-11:27:14
19.0,50.0,14.0,3.0,0.7524639,0.7800887,0.36150217,2026-01-26-11:27:14
17.0,40.0,14.0,7.0,0.5303244,0.68003315,0.59490013,2026-01-26-11:27:24
16.0,40.0,15.0,2.0,0.4618531,0.5054118,0.4455138,2026-01-26-11:27:24
10.0,40.0,18.0,2.0,0.6809285,0.34610945,0.4389507,2026-01-26-11:27:24
17.0,40.0,3.0,7.0,0.35499293,0.46855226,0.44439277,2026-01-26-11:27:24
15.0,30.0,16.0,10.0,0.5449249,0.57166845,0.54469347,2026-01-26-11:27:24
18.0,50.0,14.0,6.0,0.7864376,0.7844001,0.4931901,2026-01-26-11:27:34
16.0,30.0,10.0,8.0,0.59790146,0.4304816,0.5531115,2026-01-26-11:27:34
15.0,50.0,19.0,4.0,0.6061916,0.75090486,0.5361415,2026-01-26-11:27:34
19.0,50.0,15.0,9.0,0.79770577,0.75928503,0.5438957,2026-01-26-11:27:34
16.0,30.0,2.0,8.0,0.42388344,0.2550859,0.43902412,2026-01-26-11:27:34
19.0,50.0,17.0,2.0,0.7859863,0.75775886,0.39363176,2026-01-26-11:27:44
6.0,50.0,9.0,9.0,0.74959594,0.2911243,0.6280631,2026-01-26-11:27:44
19.0,40.0,17.0,2.0,0.58455706,0.56138265,0.42644522,2026-01-26-11:27:44
19.0,50.0,17.0,8.0,0.76637685,0.7768138,0.5134501,2026-01-26-11:27:44
20.0,50.0,10.0,3.0,0.6412823,0.76838636,0.27082872,2026-01-26-11:27:44
20.0,20.0,1.0,10.0,0.54044724,0.27363464,0.4238192,2026-01-26-11:27:55
13.0,20.0,3.0,1.0,0.3588845,0.15497273,0.17272945,2026-01-26-11:27:55
19.0,20.0,1.0,10.0,0.5602599,0.23350306,0.407903,2026-01-26-11:27:55
13.0,20.0,9.0,1.0,0.28943068,0.2604903,0.05776903,2026-01-26-11:27:55
20.0,20.0,7.0,10.0,0.6326599,0.3857911,0.52724385,2026-01-26-11:27:55
13.0,50.0,9.0,10.0,0.57992446,0.45625365,0.73213637,2026-01-26-11:28:04
19.0,50.0,16.0,9.0,0.7862723,0.7607678,0.530605,2026-01-26-11:28:04
18.0,50.0,17.0,3.0,0.77536166,0.7764108,0.43568778,2026-01-26-11:28:04
17.0,50.0,15.0,8.0,0.69706285,0.7465953,0.56086624,2026-01-26-11:28:04
18.0,50.0,16.0,9.0,0.7376693,0.7519503,0.53784835,2026-01-26-11:28:04
13.0,40.0,14.0,7.0,0.570247,0.5463905,0.6285513,2026-01-26-11:28:15
17.0,50.0,13.0,7.0,0.7414137,0.74080265,0.5359499,2026-01-26-11:28:15
13.0,40.0,14.0,8.0,0.54414153,0.5638971,0.65101516,2026-01-26-11:28:15
2.0,50.0,3.0,7.0,0.5285586,0.3981278,0.26880115,2026-01-26-11:28:15
17.0,40.0,12.0,7.0,0.54870856,0.65407187,0.57532436,2026-01-26-11:28:15
8.0,30.0,9.0,10.0,0.4957473,0.26884872,0.44429302,2026-01-26-11:28:23
17.0,50.0,12.0,9.0,0.74310476,0.6939424,0.590539,2026-01-26-11:28:23
14.0,50.0,18.0,6.0,0.5208913,0.7221505,0.59233564,2026-01-26-11:28:23
4.0,20.0,2.0,4.0,0.2826882,0.24250513,0.2786454,2026-01-26-11:28:23
7.0,50.0,9.0,9.0,0.72301614,0.29835367,0.6634313,2026-01-26-11:28:23
19.0,50.0,12.0,6.0,0.8210849,0.78594,0.44825897,2026-01-26-11:28:30
18.0,50.0,11.0,9.0,0.8173748,0.7078252,0.56330013,2026-01-26-11:28:30
12.0,10.0,19.0,10.0,0.20910418,0.36440042,0.22812128,2026-01-26-11:28:30
2.0,50.0,15.0,6.0,0.6478136,0.32623512,0.48260397,2026-01-26-11:28:30
9.0,50.0,14.0,6.0,0.6378161,0.44974735,0.6600114,2026-01-26-11:28:30
20.0,50.0,12.0,2.0,0.6528668,0.7576543,0.26990157,2026-01-26-11:28:42
20.0,50.0,9.0,7.0,0.8442618,0.7644731,0.42437488,2026-01-26-11:28:42
7.0,50.0,9.0,7.0,0.71356833,0.3316848,0.56811166,2026-01-26-11:28:42
15.0,30.0,10.0,9.0,0.63280123,0.43012184,0.573925,2026-01-26-11:28:42
14.0,30.0,15.0,7.0,0.6099308,0.426784,0.50903773,2026-01-26-11:28:42
8.0,50.0,9.0,9.0,0.68559545,0.31232023,0.69311225,2026-01-26-11:28:52
7.0,50.0,18.0,4.0,0.69337875,0.4429434,0.57224613,2026-01-26-11:28:52
7.0,50.0,17.0,5.0,0.69115955,0.430742,0.5957606,2026-01-26-11:28:52
11.0,50.0,13.0,7.0,0.56579036,0.5034271,0.6923708,2026-01-26-11:28:52
16.0,50.0,18.0,5.0,0.6465788,0.77341247,0.5270098,2026-01-26-11:28:52
20.0,50.0,14.0,1.0,0.66627157,0.73195904,0.27577776,2026-01-26-11:29:02
20.0,20.0,7.0,1.0,0.27301586,0.42920658,0.26121706,2026-01-26-11:29:02
15.0,50.0,17.0,7.0,0.5586604,0.73082364,0.5839556,2026-01-26-11:29:02
19.0,20.0,16.0,1.0,0.47507012,0.48070192,0.32430795,2026-01-26-11:29:02
18.0,50.0,19.0,2.0,0.77758044,0.74758625,0.43446368,2026-01-26-11:29:02
14.0,50.0,18.0,4.0,0.5820194,0.7184765,0.5665367,2026-01-26-11:29:13
10.0,40.0,12.0,4.0,0.6512359,0.29655784,0.4177089,2026-01-26-11:29:13
18.0,30.0,19.0,10.0,0.51495785,0.6236827,0.5452434,2026-01-26-11:29:13
16.0,50.0,14.0,6.0,0.6834125,0.736184,0.54017866,2026-01-26-11:29:13
15.0,30.0,19.0,2.0,0.6243523,0.42841804,0.44135597,2026-01-26-11:29:13
14.0,40.0,13.0,10.0,0.50121486,0.5890356,0.696625,2026-01-26-11:29:23
11.0,50.0,9.0,10.0,0.57180125,0.37798697,0.7665794,2026-01-26-11:29:23
11.0,50.0,9.0,5.0,0.4848547,0.44120592,0.53544617,2026-01-26-11:29:23
11.0,50.0,17.0,7.0,0.4836775,0.5836774,0.67122674,2026-01-26-11:29:23
12.0,50.0,9.0,10.0,0.5658739,0.41540354,0.7543076,2026-01-26-11:29:23
10.0,50.0,15.0,7.0,0.5563072,0.49998733,0.6961147,2026-01-26-11:29:34
6.0,50.0,14.0,8.0,0.685254,0.32939824,0.63793236,2026-01-26-11:29:34
10.0,50.0,15.0,8.0,0.5220179,0.48453793,0.7123802,2026-01-26-11:29:34
6.0,50.0,13.0,9.0,0.6725273,0.30384785,0.6624075,2026-01-26-11:29:34
10.0,50.0,9.0,9.0,0.60712737,0.3600837,0.72481215,2026-01-26-11:29:34
5.0,50.0,9.0,10.0,0.73872215,0.27545154,0.63311255,2026-01-26-11:29:44
4.0,40.0,19.0,10.0,0.43728173,0.3730457,0.38975638,2026-01-26-11:29:44
15.0,50.0,19.0,5.0,0.5738502,0.757517,0.54568344,2026-01-26-11:29:44
15.0,40.0,19.0,6.0,0.4403136,0.64643544,0.57824063,2026-01-26-11:29:44
15.0,50.0,17.0,4.0,0.632216,0.7378628,0.53482,2026-01-26-11:29:44
15.0,40.0,14.0,7.0,0.51621443,0.6209124,0.62934846,2026-01-26-11:29:56
16.0,40.0,14.0,7.0,0.5132454,0.6528603,0.61575514,2026-01-26-11:29:56
17.0,40.0,19.0,8.0,0.44400805,0.72081393,0.55233896,2026-01-26-11:29:56
7.0,40.0,19.0,8.0,0.53700066,0.44056436,0.40938133,2026-01-26-11:29:56
17.0,40.0,19.0,7.0,0.43930334,0.70280737,0.55392116,2026-01-26-11:29:56
15.0,40.0,12.0,9.0,0.5178309,0.60937583,0.67849576,2026-01-26-11:30:04
15.0,40.0,11.0,9.0,0.5350741,0.5884889,0.6751595,2026-01-26-11:30:04
18.0,40.0,6.0,6.0,0.41864702,0.5522272,0.39286995,2026-01-26-11:30:04
15.0,50.0,13.0,8.0,0.6182655,0.6594042,0.62645304,2026-01-26-11:30:04
8.0,50.0,18.0,4.0,0.6605715,0.48201323,0.59722406,2026-01-26-11:30:04
17.0,30.0,15.0,8.0,0.50057673,0.5346617,0.5925223,2026-01-26-11:30:15
16.0,30.0,2.0,10.0,0.56594026,0.32140416,0.49872002,2026-01-26-11:30:15
17.0,30.0,11.0,6.0,0.52858573,0.4192901,0.4955711,2026-01-26-11:30:15
17.0,30.0,10.0,10.0,0.57469755,0.53236806,0.64130956,2026-01-26-11:30:15
15.0,30.0,2.0,10.0,0.59163773,0.29004133,0.47824532,2026-01-26-11:30:15
19.0,50.0,11.0,8.0,0.85771644,0.7492695,0.5138539,2026-01-26-11:30:25
13.0,50.0,14.0,9.0,0.4999097,0.5803354,0.70124596,2026-01-26-11:30:25
19.0,20.0,12.0,8.0,0.5888132,0.39519757,0.5094415,2026-01-26-11:30:25
12.0,50.0,14.0,8.0,0.5113429,0.5531141,0.70670134,2026-01-26-11:30:25
13.0,50.0,10.0,9.0,0.57405865,0.49342704,0.7031708,2026-01-26-11:30:25
20.0,50.0,1.0,9.0,0.77355254,0.5930244,0.3942659,2026-01-26-11:30:37
14.0,50.0,18.0,5.0,0.55422604,0.7249885,0.58267665,2026-01-26-11:30:37
14.0,50.0,3.0,9.0,0.52516764,0.39059457,0.55053055,2026-01-26-11:30:37
14.0,50.0,17.0,6.0,0.54346585,0.71115375,0.6033615,2026-01-26-11:30:37
17.0,40.0,14.0,8.0,0.5165408,0.69753975,0.61736387,2026-01-26-11:30:37
17.0,50.0,15.0,9.0,0.6903666,0.72991365,0.5709542,2026-01-26-11:30:48
16.0,50.0,13.0,8.0,0.67454815,0.694963,0.594332,2026-01-26-11:30:48
15.0,50.0,18.0,6.0,0.56415766,0.74926484,0.5641188,2026-01-26-11:30:48
20.0,50.0,9.0,8.0,0.88830435,0.7484237,0.47296107,2026-01-26-11:30:48
5.0,50.0,9.0,9.0,0.7602315,0.2902882,0.5903786,2026-01-26-11:30:48
12.0,50.0,17.0,5.0,0.54050756,0.6393723,0.6336145,2026-01-26-11:30:57
16.0,50.0,12.0,5.0,0.65698314,0.7081591,0.46518025,2026-01-26-11:30:57
15.0,50.0,19.0,3.0,0.6288439,0.7344809,0.5200315,2026-01-26-11:30:57
12.0,50.0,17.0,4.0,0.56067234,0.6329602,0.6104429,2026-01-26-11:30:57
14.0,40.0,9.0,10.0,0.57310885,0.49995658,0.7007561,2026-01-26-11:30:57
18.0,50.0,14.0,10.0,0.77023965,0.7269192,0.57316774,2026-01-26-11:31:08
11.0,50.0,13.0,8.0,0.54149115,0.48777762,0.72259533,2026-01-26-11:31:08
14.0,50.0,12.0,8.0,0.58866537,0.5987533,0.6549438,2026-01-26-11:31:08
19.0,50.0,11.0,9.0,0.8644554,0.7321878,0.55071187,2026-01-26-11:31:08
19.0,40.0,11.0,9.0,0.65777624,0.7199668,0.57827544,2026-01-26-11:31:08
4.0,50.0,9.0,10.0,0.7306606,0.2803364,0.5966231,2026-01-26-11:31:19
12.0,50.0,13.0,10.0,0.4891191,0.5008187,0.74930686,2026-01-26-11:31:19
15.0,40.0,8.0,10.0,0.57076055,0.51778066,0.6807592,2026-01-26-11:31:19
13.0,40.0,7.0,10.0,0.618506,0.41722733,0.6657326,2026-01-26-11:31:19
13.0,40.0,7.0,6.0,0.47928372,0.37041587,0.47935188,2026-01-26-11:31:19
16.0,40.0,8.0,10.0,0.57503474,0.5596165,0.66396886,2026-01-26-11:31:30
14.0,40.0,8.0,10.0,0.5848108,0.4768199,0.6874825,2026-01-26-11:31:30
16.0,30.0,9.0,6.0,0.52279276,0.3458009,0.44089565,2026-01-26-11:31:30
17.0,50.0,11.0,9.0,0.75958294,0.6775047,0.5858662,2026-01-26-11:31:30
7.0,50.0,19.0,3.0,0.6883456,0.4463078,0.5493301,2026-01-26-11:31:30
16.0,50.0,15.0,10.0,0.63395387,0.6914239,0.6025748,2026-01-26-11:31:39
12.0,50.0,14.0,9.0,0.48590082,0.5363325,0.72302294,2026-01-26-11:31:39
8.0,50.0,11.0,7.0,0.688571,0.3624537,0.6406401,2026-01-26-11:31:39
10.0,20.0,20.0,4.0,0.3378833,0.36658016,0.24406625,2026-01-26-11:31:39
13.0,40.0,10.0,10.0,0.5837603,0.48257184,0.7047246,2026-01-26-11:31:39
4.0,30.0,20.0,10.0,0.3308951,0.35040227,0.3878577,2026-01-26-11:31:50
7.0,30.0,20.0,10.0,0.37189254,0.41599065,0.30753094,2026-01-26-11:31:50
4.0,30.0,3.0,4.0,0.19897251,0.18223062,0.22677603,2026-01-26-11:31:50
7.0,30.0,10.0,10.0,0.4310272,0.27096128,0.46019796,2026-01-26-11:31:50
7.0,30.0,9.0,10.0,0.45120966,0.26712883,0.44892612,2026-01-26-11:31:50
10.0,40.0,11.0,9.0,0.6751731,0.39697522,0.6118804,2026-01-26-11:32:00
14.0,10.0,17.0,6.0,0.28117117,0.42294914,0.22361463,2026-01-26-11:32:00
18.0,20.0,16.0,9.0,0.54063183,0.4209197,0.476843,2026-01-26-11:32:00
10.0,50.0,13.0,9.0,0.53706276,0.42827317,0.748108,2026-01-26-11:32:00
11.0,50.0,13.0,10.0,0.49241546,0.4564593,0.7622098,2026-01-26-11:32:00
16.0,40.0,13.0,10.0,0.49522296,0.6612915,0.6770899,2026-01-26-11:32:09
17.0,50.0,11.0,8.0,0.75853705,0.69458634,0.5490082,2026-01-26-11:32:09
7.0,50.0,13.0,9.0,0.64703643,0.32572484,0.6942962,2026-01-26-11:32:09
12.0,40.0,13.0,8.0,0.6016171,0.50282925,0.63930124,2026-01-26-11:32:09
18.0,50.0,14.0,7.0,0.7818139,0.7735869,0.5233731,2026-01-26-11:32:09
12.0,40.0,11.0,7.0,0.63581556,0.4427786,0.5853832,2026-01-26-11:32:20
14.0,40.0,15.0,7.0,0.51833004,0.6024999,0.6327544,2026-01-26-11:32:20
15.0,50.0,20.0,5.0,0.550955,0.7606135,0.5325776,2026-01-26-11:32:20
18.0,50.0,15.0,10.0,0.7623618,0.73353755,0.5576244,2026-01-26-11:32:20
14.0,50.0,16.0,7.0,0.5353623,0.6872979,0.62533116,2026-01-26-11:32:20
